created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_screen_name,user_name,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count
2022-06-16 15:58:38,"Oh, and apparently this occurred AFTER one of our gay, trans partners offered to decorate the store for pride, for which he was denied. Every single queer partner needs to unionize with only cares about us so long as they can market us.",['sbwu'],[30973],['Starbucks'],0,2,1144700852097171457,milawren,1144700852097171457,milawren,Mila Wren ☕️✊🏻,2530,3286,5386,False,401
2022-06-16 15:58:36,"I'm at Starbucks in Jeddah, MAKKAH , ,",[],[],[],0,0,,,180493080,alkhayyata1,Ahmad Alkhayyat,131,131,17786,False,743
2022-06-16 15:58:26,Need to make a Banana Cream Cold Brew,[],[30973],['Starbucks'],0,0,,,363947636,CP_OneOne,CP,95,172,6453,False,5137
2022-06-16 15:58:18,Must be practicing to work at Starbucks...,[],"[1525062918341001221, 19217369, 488950348]","['MythicalConser1', 'neontaster', 'JeromeAdamsMD']",0,0,1525062918341001221,MythicalConser1,39627208,MattAHay,Matt Hay,1166,660,74717,False,25679
2022-06-16 15:58:14,Ive missed Starbucks,[],[],[],0,0,,,781414445054656512,om44rrrr,Omar,348,123,2897,False,2445
2022-06-16 15:57:55,"We're hiring! Click to apply: Shift Supervisor - Store# 12327, DUDLEY-MERRY HILL CN - ,",['Retail'],[],[],0,0,,,38054316,tmj_ukb_jobs,TMJ-UKB Jobs,309,385,0,False,505
2022-06-16 15:57:48,"I'm at Starbucks (Drive Through) in Muscat ,",[],[],[],0,0,,,804963079,Bin_mohammed11,Dawood Mohammed,301,954,2684,False,65292
2022-06-16 15:57:39,"Solidarity with the workers at the Starbucks out on Glenstone! ,",[],[],[],0,1,,,2960110920,kudzuzudukudzu,Kudzu,841,624,39271,False,4658
2022-06-16 15:57:34,"i only poop at home and at starbucks, the best poopin on the road ,",[],[],[],1,5,,,1527417577969831937,papagarbagel,garbagio,817,1026,6324,False,1990
2022-06-16 15:57:29,at Newark airport took forever to make my drink I had to leave it behind if not Id miss my flight ,[],[30973],['Starbucks'],0,0,30973,Starbucks,1665770539,___hfeng,Hector,1012,394,6770,False,2544
2022-06-16 15:57:23,starbucks gave me a cup of milk lmfao goodnight starting today over again,[],[],[],0,0,,,1039757944387248128,naeee_19,nae,160,349,4050,False,2297
2022-06-16 15:57:03,"literally me at the crack of Dawn every day at work bringing in a Starbucks thinking I deserve it as a treat ,",[],[],[],0,0,,,1849501028,kellydango,kelly 🍡,397,532,66156,False,17827
2022-06-16 15:57:03,A Strawberry Aa Refresher from Starbucks would be perfect right now,[],[],[],0,1,,,260349353,demssb,Demi Bailey✨,295,372,14231,False,11573
2022-06-16 15:56:59,You know what now I know why my coworker likes to sit at the front.. people are always offering to get you Starbucks ,[],[],[],0,0,,,1100850012257505280,BBrybeauty,Bry🧸✨🍄,437,1218,63960,False,55122
2022-06-16 15:56:56,"went to many mcdonalds and starbucks with my mom who needs coffee several times a day. she doesnt speak french but one of the phrases she got very good at is un caf au lait, sil vous plat.",[],[354570003],['blgtylr'],0,0,354570003,blgtylr,2599870032,katarinahit,Katarina Hit she/her,390,431,139484,False,25170
2022-06-16 15:56:33,"starbucks name chronicles include chealsea, chalse, chelsa, chelsey (which is fair), chelsie (also fair), jessie (???) and my absolute favourite: chesty  ,",[],[],[],0,1,,,188214035,cityscape,thank u for 2.7 hyv ❋,310,1000,17004,False,271330
2022-06-16 15:56:33,"me, you, starbucks.. think about it ,",[],[],[],0,0,,,377513497,themissawkward,mariel h. 🌻,1164,1436,25529,False,63247
2022-06-16 15:56:27,All I want for xmas is starbucks,[],[],[],0,0,,,782397347003195396,HolidayPug,Howlday Pug,9,20,34,False,46897
2022-06-16 15:56:22,"Hit that Beer Cave on my way to Starbucks, we all winning J",[],[1328515864644050944],['JGari9erS'],0,1,1328515864644050944,JGari9erS,182869194,thebigtex915,El Casper - Marine Biologist,1584,1197,46003,False,35226
2022-06-16 15:56:21,Making the Starbucks barista blush this morning ,[],[],[],0,0,,,892580587,PrincesssPeache,nana:),159,167,70904,False,98165
2022-06-16 15:56:20,Baby I need that strawberry acai lemonade from Starbucks on the daily ,[],[],[],0,0,,,774715730,SniperSinn,PrettyAssNari,780,796,5077,False,37698
2022-06-16 15:56:07,I want Starbucks but Im lazy,[],[],[],0,0,,,3010852491,g_jackie50,jackss,604,691,11361,False,14625
2022-06-16 15:56:06,"Focus on housing, financial markets - not Starbucks",[],[4220715161],['Marc_McLovin'],0,0,4220715161,Marc_McLovin,1440079319263449098,CaptainBalding1,"Captain Balding, CPA",76,121,734,False,3304
2022-06-16 15:55:59,"Any Billionaire with criminally insane high priced goods. Nike, Newport, Apple, Starbucks ,",[],"[1348584364758757379, 487412249]","['Silke30551820', 'RealLucyLawless']",0,1,1440616779512893443,lameofGod,1440616779512893443,lameofGod,Y,16,12,1909,False,2536
2022-06-16 15:55:50,"When your AC has been out since Monday, your lights flicker at your place and the internet isnt stable. with the save allowing me to survive ,",[],[30973],['Starbucks'],0,1,,,61387314,MikeWisnios,Mike,1402,500,11986,False,2782
2022-06-16 15:55:40,Starbucks?,[],[188061519],['RealLyndaCarter'],0,0,188061519,RealLyndaCarter,21992288,luchop11,Lucho,225,68,1850,False,27005
2022-06-16 15:55:35,"Join the Starbucks team! See our latest job openings, including ""Shift Supervisor - Store# 12197, CHEAPSIDE EC2"", via the link in our bio.",['Retail'],[],[],0,0,,,38053583,tmj_lon_jobs,TMJ-LON Jobs,321,495,0,False,799
2022-06-16 15:55:27,"A little after work vitamin D with caffeine in Costa Mesa. ,",[],"[64510593, 30973]","['HiltonHotels', 'Starbucks']",0,5,,,348136135,DevMichaelJones,Devon Michael Jones,632,1497,19350,False,4706
2022-06-16 15:55:08,"GOOD P***Y will have VECNA LAID UP WITH A STARBUCKS LIKE so this is a starbs venti blonde latte. ,",[],[],[],0,0,,,1202045280822218754,saruh_caruhh,RengokusWIFE,136,18,2694,False,848
2022-06-16 15:55:07,Ready to go home a relax. I miss running errands without the kids. I got a lot done in 2 hours,[],"[30973, 86089860]","['Starbucks', 'SamsClub']",0,0,,,29610798,EzEWorld,JustABaddieSometimes,345,200,20094,False,26721
2022-06-16 15:54:51,When tf did genders start looking like menu items at Starbucks,[],"[1326229737551912960, 1290635110149169152, 1424813993714233344]","['libsoftiktok', 'ElectionWiz', 'EEB_MSU']",0,0,1326229737551912960,libsoftiktok,987421040631582721,LadyJ__AllDay,Lady J,752,419,51514,False,41289
2022-06-16 15:54:50,This my last day drinking Starbucks,[],[],[],0,0,,,225560210,CloudNai,kobe,189,300,1036,False,117461
2022-06-16 15:54:43,"A Starbucks on a ""crowded"" corner of a shopping center will move into a bank building and offer a drive-through, a report said. ,",[],[],[],0,0,,,158863956,VeronaCedrPatch,Verona Patch,268,1941,4,False,41947
2022-06-16 15:54:43,"A Starbucks on a ""crowded"" corner of a shopping center will move into a bank building and offer a drive-through, a report said. ,",[],[],[],0,0,,,88287695,MaplewoodPatch,Maplewood Patch,139,3103,1,False,17683
2022-06-16 15:54:30,"Support organizing workers by ordering your coffee union strong, tipping well, and talking to them about the union! The Cleveland Starbucks stores with upcoming union elections are:  University Circle  Clifton and 117th  Mayfield and Lee (Cleveland Heights)",[],[1499867136772255745],['ClevelandSBWU'],0,3,765702952132673536,DSA_Cleveland,765702952132673536,DSA_Cleveland,DSA Cleveland ✊🏿✊🏾✊🏽,695,4527,6856,False,5109
2022-06-16 15:54:24,I would totally buy my kids Starbucks drinks.. Caffeine free of course.. But my kids will have everything they want plus more.. I was ordering lobster at 5/6.. ,[],[],[],0,0,,,2537445902,SheTryna_GiveAF,Sabrina'Nicole,332,557,11242,False,11079
2022-06-16 15:54:20,"It's starbucks tho, get to a tea stall you ll love it more ;)",[],[1185135767753936896],['IneffableRama'],0,0,1185135767753936896,IneffableRama,1448691041993781250,atulkumarrrrr,atul kumar,62,0,39,False,29
2022-06-16 15:54:19,eris: what coffee should i get at starbucks? me: *starts going on ab two shed like if she didn't want carmel then proceeding onto frappes and how theres creme and coffee ones which those two are different*,[],[],[],0,1,,,1110983004489420800,Ghostofmeandyou,°eris'° wife 🏳️‍🌈,576,685,39967,False,22911
2022-06-16 15:54:12,"Any time someone tells you just cut out Starbucks and Netflix and youll be able to afford a house, show that moron this video. ,",[],[],[],0,0,,,1090945525,nickbladen10,Nick,1045,427,231190,False,58741
2022-06-16 15:54:09,"Breakfast sandwich overload at my local Starbucks - so they called them ""samples"" and gave them away for free. Good start for",['HumpDay'],[],[],0,0,,,3133721934,SteveRudinBot,Steve Rudin,2,12,1,False,66802
2022-06-16 15:53:55,"everyone in Eden shores Starbucks ,",[],[],[],0,0,,,77122726,6ohmark,Mark,567,477,21360,False,27861
2022-06-16 15:53:52,Nah Im bumpin Pac heavy in Starbucks right now  these yt ppl looking at me crazy lmfaooooo,[],[],[],0,0,,,1408973287,_Dopveedoll,Lady E’ 💋,1023,1103,5404,False,6249
2022-06-16 15:53:40,Starbucks being out of cold brew this morning is my thirteenth reason why,[],[],[],0,1,,,1608947024,audreyadjo,Audrey,292,1591,33863,False,22693
2022-06-16 15:53:32,Starbucks' business model was built on these outlandish orders. So many words. So little time.,[],"[938525696670003201, 21581316]","['AndrewBernstei9', 'JenniferMMc']",0,0,938525696670003201,AndrewBernstei9,190340842,Heartofsong18,Rebecca,4949,322,17015,False,14419
2022-06-16 15:53:30,Game show idea....Is it a Starbucks coffee or a shampoo?,[],[],[],0,0,,,1247672901916135424,CFella1988,CanadianFella1988,84,8,1006,False,1188
2022-06-16 15:53:24,my grandpas so cute he called me from inside starbucks so i can order ,[],[],[],0,1,,,1067646478607417345,xandreapx,andrea,343,167,11588,False,954
2022-06-16 15:53:05,"Hot off the presses - it's Labor News! HISD workers win big Three Texas Starbucks unionize Big news from the convention ,",[],[10069612],['AFLCIO'],0,0,,,4320217823,gcaflcio,Gulf Coast AFL-CIO,793,1219,2373,False,6738
2022-06-16 15:52:51,Im about to drink Starbucks just to shit,[],[],[],0,2,,,1095821305222492160,lilacspo,mimi ♡,180,191,850,False,438
2022-06-16 15:52:49,"Starbucks App Not working  Easiest Ways To Fix , ,",[],[],[],0,0,,,2859164741,topUKapps,Apps UK 📲,282,16,425,False,605
2022-06-16 15:52:48,"baby what did u order from starbucks i wanna know ,",[],[15945351],['charlieputh'],0,6,15945351,charlieputh,1527005406995722240,suffieeputh,섶피 suffiee,63,45,346,False,781
2022-06-16 15:52:45,"What do cats in Starbucks and kiddush menus have in common? The only way to find out is by listening this week's double CHAI episode. Also and my thoughts on self-promotion, when it's needed and when it goes too far. ,",['ChattingRabbis'],[30628568],['mchitrik'],1,2,,,168275427,ezalmanov,Eliezer Zalmanov,180,2409,11069,False,9214
2022-06-16 15:52:44,That data cuts off at Bachelors degree good sir. I said PHD or higher. What is a Bachelors degree worth these days when every idiot can go to college? A Bachelors degree will get you a gig as the head Barista at Starbucks.,[],"[1504543092661182464, 2552702616, 1201670995435646976]","['Steve85859951', 'wesvanbramer', 'laurenboebert']",0,0,1504543092661182464,Steve85859951,1520202093176496128,FilthyMccracker,Filthy McCracker,41,7,1032,False,271
2022-06-16 15:52:31,is that material girl frap at starbucks good it looks kinda yummers,[],[],[],0,0,,,1323475313343549445,PENGUINlRL,hanshausen,256,352,32743,False,20091
2022-06-16 15:52:27,Still cheaper than Starbucks per gallon.,[],"[105043764, 834113555284840448]","['Kidfears99', 'EileenFindlay3']",0,0,105043764,Kidfears99,317905955,Colonelblighty,Guardian of the Glucose,1575,2938,52197,False,38799
2022-06-16 15:52:14,No one: Me: Pulling up to Starbucks asking if I can have the Erin Brockovich.,[],[],[],0,0,,,1451437547645652992,KwinBee77,Tupperware Party,109,11,1053,False,2506
2022-06-16 15:51:43,"If you're looking for work in FL, check out this job via the link in our bio: barista - Store# 24721, LEJEUNE RD &amp; NW 1ST ST at Starbucks","['Miami', 'Retail']",[],[],0,0,,,28623095,tmj_mia_retail,TMJ-MIA Retail Jobs,121,261,0,False,1048
2022-06-16 15:51:39,"i cant sit in a starbucks and not listen to the partner drama, lemme hear why youre mad at your manager come on",[],[],[],0,0,,,406709680,belllpepper,han🌞,1136,1011,31318,False,9259
2022-06-16 15:51:26,"Weve just learned that workers at the University Circle store are being forced to read and sign this anti-union propaganda ahead of their upcoming union vote. is lying to the people they call partners and engaging in disgusting union-busting tactics. ,",[],[30973],['Starbucks'],2,1,,,765702952132673536,DSA_Cleveland,DSA Cleveland ✊🏿✊🏾✊🏽,695,4527,6856,False,5109
2022-06-16 15:51:18,YESSSSS MAY STARBUCKS SI DADD,[],[],[],0,0,,,1534110020547530752,Jiaizumi,Jia♡(reading),183,183,231,False,1285
2022-06-16 15:51:04,"West Allis Starbucks workers seek unionization  ,",[],[],[],0,0,,,78523434,wisaflcio,WI AFL-CIO,4068,10357,581,False,28305
2022-06-16 15:50:55,I kinda really just wanna cry. The boys are having a rough day which means i am. Feel free to bring me Starbucks(-:,[],[],[],0,0,,,2222718985,vee_zuniga,mom,124,128,23292,False,28164
2022-06-16 15:50:46,"You can come over to my house and we can shoot the hose up into the sun to create rainbows, you can pick up Starbucks for coffee and Ive got a dock &amp; lake with plenty of sunshine its perfect ",[],"[906547151685038081, 37477936]","['GatorGirl675122', 'LovetheTitans']",0,0,906547151685038081,GatorGirl675122,1327725783595560963,CD3Gator,Christopher Dyer 🐊,2073,1740,103451,False,45930
2022-06-16 15:50:46,I feel like they'll want to leave Starbucks at some point before then,[],[1286515490244956161],['fowlflamingo'],0,2,1286515490244956161,fowlflamingo,1257515210698633218,pb_and_garlic,even newer cherry Garlic,442,1098,105556,False,29672
2022-06-16 15:50:45,Do any French people who live in nyc want to come converse with me in Starbucks. Please,[],[],[],0,0,,,3403700764,proletariatbaby,everybody’s favorite gay epileptic dog,837,928,38832,False,7245
2022-06-16 15:50:44,"I dont think managers understand how collective bargaining or labor law work. ,",[],[30973],['Starbucks'],0,1,,,22226671,ACMESalesRep,Dr. ACME Sales Rep.,586,954,263325,False,145346
2022-06-16 15:50:37,She be taking me to Starbucks just for 500 snaps with the cup,[],[],[],0,3,,,1373743208451108867,_varad___,Varad ⛓,282,229,5140,False,1067
2022-06-16 15:50:33,Starbucks that dont have a drive thru &lt;&lt;&lt;,[],[],[],0,0,,,2537445902,SheTryna_GiveAF,Sabrina'Nicole,332,557,11242,False,11079
2022-06-16 15:50:32,"Hes the worst, but I will say one of the funnier vids Ive seen on here is the one where he talks about wanting a big strong conservative man who shoots people in the Middle East, and the. He pulls up to the Starbucks and immediately switches to Hiiiiiiiiie.",[],[634734888],['ParkerMolloy'],0,1,634734888,ParkerMolloy,21437110,MFrederickM,FrederickM,5007,671,61968,False,106119
2022-06-16 15:50:30,"It been a morning..... First the dog throws up in the kitchen, not once but twice. Then I go to Starbucks on my way to work. Grab a drink and egg bites. Get to work. The bag rips and my egg bites fall to the floor....",[],[],[],0,3,,,1318739477406248962,ThtBlonde,CJ,1461,410,30226,False,3703
2022-06-16 15:50:09,"...and if they actually worked a full time job, cut back on the Starbucks, Tattoos, $500 phones etc...they just might get ahead. ...or move to a better country, give that a try rather than feel entitled to what we have earned w sweat and toil.",[],"[2361224263, 16049790, 904733427949293570]","['DailySignal', 'JJCarafano', 'Reinsch84']",0,0,2361224263,DailySignal,222183411,johnc_finney,john4USA,569,678,25387,False,20961
2022-06-16 15:50:08,"If you dont get the largest size for your free birthday drink at Starbucks, youre doing it wrong",[],[],[],0,8,,,23713246,KalobGossett,Kalob Gossett,877,8334,161193,False,23283
2022-06-16 15:49:51,"As a customer Id love you to add the symptoms of bowel cancer to your toilet doors Please Please Get in touch with to work in partnership. You can actually save lives today ,","['GetOnARoll', 'kickingcancersbuttbecauseitsgotaholdofmine', 'teamscanlon']","[30973, 107024149]","['Starbucks', 'bowelcanceruk']",0,0,30973,Starbucks,303273285,wenglishpaul,Paul Scanlon 🏃‍♂️🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏃🎖,2409,1278,16771,False,23107
2022-06-16 15:49:26,Not me at the Starbucks drive thru persuading the clerk to support a union vote so they can get credit card tips back. ,[],[],[],0,3,,,20419770,kim_bak,Kim Baker,991,2393,32759,True,12970
2022-06-16 15:49:25,"Dont do that over no damn Starbucks  ,",[],[],[],0,0,,,759661460272406532,GUAPPOWORLD,GUAPPO DIOR,545,154,841,False,3953
2022-06-16 15:49:23,using my starbucks stars more often now cuz i didnt know they expired lol X,[],[],[],0,2,,,3255172123,bebekaari,qt,399,742,50051,False,13300
2022-06-16 15:49:11,Happy af theres a Starbucks near my job.,[],[],[],0,0,,,3279240421,jolayniicole,The Crazy 88,2770,874,92458,False,26074
2022-06-16 15:49:06,"Walmart Victoria secrets and Starbucks ,",[],[],[],2,3,,,793752207808225280,dark16melanin,Tether Lover 🌍,307,448,29194,False,6666
2022-06-16 15:48:44,"This is Sub Domain Potential  RewardsClub.ETH Starbucks.RewardsClub.ETH Costco.RewardsClub.ETH Shell.RewardsClub.ETH TJMax.RewardsClub.ETH Ect ect ect..... Selling for 2 ETH , ,","['ens', 'ensdomains', 'nfts', 'nft', 'eth']",[],[],1,1,,,1489724936788885507,StackingEther,CapitalGain.ETH,951,806,7198,False,842
2022-06-16 15:48:44,i want starbucks,[],[],[],0,0,,,1100592916924231680,milcavelazquezz,mami.lca💕,126,414,3484,False,959
2022-06-16 15:48:43,naurrr why is starbucks playing kiss you,[],[],[],0,8,,,346001021,goIdenspacegirl,jen ⋆⁺₊⋆ ☾ ⋆⁺₊⋆ ☁︎,36943,104056,235669,False,178298
2022-06-16 15:48:28,"Starbucks logo embroidered on a durable, premium coffee mat. Please visit my shop for other new items. , ,","['Starbucks', 'Coffeemats']",[],[],0,0,,,37523006,HandbagsByDyana,NotMomsEmbroidery,3558,12619,967,False,561690
2022-06-16 15:48:09,If you want a new identity go to Starbucks bc theyll butcher your name ,[],[],[],0,0,,,1151342566417346560,donutsnjk,Ar(ia)⁷,1541,721,37658,False,44744
2022-06-16 15:48:03,"Did you know that opens an average of two stores per day? You can now order grande latts at more than 29,000 locations around the globe, 47 years after the first store launched in Seattle. ,","['coffee', 'buzzbeans', 'facts']",[30973],['Starbucks'],0,0,,,1255852477028630536,buzzbeans1,Buzz Beans,29,35,175,False,1849
2022-06-16 15:47:59,I like to pay for the car behind me at Starbucks - then drive away before they know.,[],[4797005656],['CLERodB'],1,3,4797005656,CLERodB,14532173,thatrobguy,Rob Wolf,5357,6302,5660,False,13306
2022-06-16 15:47:55,Starbucks workers be so upset when they mess up your drink. ,[],[],[],0,0,,,179285591,shaysmajor,TheRealHer❤️‍🔥,927,7095,73306,False,197675
2022-06-16 15:47:52,so Republicans hate social security payments but love to borrow form the trust fund. Republicans don't want healthcare Walmart and Starbucks big profits won't pay for it. Big Pharma is greedy only toward US Customers. Canada Our country needs help not corporations that HURT IT.,[],[],[],0,0,,,987394283467489280,Lenny89128,Lenny☮️ BIDEN'S BASE🌊 LV NV 🏳️‍🌈 Now HUSBAND,7376,6850,20175,False,15271
2022-06-16 15:47:46,lady at starbucks spelled my name 'milla' hey bicth its milla light,[],[],[],0,0,,,833419872256274432,bootycheva,Mila Bootycheva,5,453,194,False,15700
2022-06-16 15:47:41,i'm gonna trust u and order at starbucks today,[],[1308078462071197698],['alltoobetty'],0,1,1308078462071197698,alltoobetty,1390736153851187203,Ioveingenue,bea,400,1635,7386,False,6740
2022-06-16 15:47:25,"Starbucks threatens to ditch trans healthcare benefits amid union row, staff say ,",[],[],[],0,0,,,26880261,montreall,Montreall,1137,821,7712,False,7948
2022-06-16 15:47:15,Made it to Starbucks without there being a fat ass line ,[],[],[],0,0,,,3318455275,lyssanicolee18,LY$$A,314,515,66827,False,29080
2022-06-16 15:47:13,"Can we talk about how messed up it is, that you cant buy the bottled coffee from Starbucks for your home in Europe??",[],[],[],0,0,,,2638174540,mussybunhes,𝐚𝐥𝐞𝐬𝐬 ✿ 10 Days,99,6848,48444,False,181915
2022-06-16 15:47:04,"To the Starbucks barista who gave me my drink with a cup and a half of ice in it, bless you. Im gonna be hot all day at work  ,",[],[],[],0,1,,,927711401333940224,Annaliese1897,Annaliese 🌟✨💕,158,215,14354,False,4548
2022-06-16 15:46:55,Looks like someone's having Starbucks ,[],[15945351],['charlieputh'],0,1,15945351,charlieputh,893764681449570304,I_love_charliep,Ellie Puth,129,1227,40993,False,18354
2022-06-16 15:46:35,The store bought Starbucks cold brew is actually so ass this shit tastes SO BURNT,[],[],[],0,4,,,331325931,DubplateDaddy,The Tube Enthusiast,1704,2263,124926,False,102546
2022-06-16 15:46:30,"starbucks coffee - bbangnyu taglish mini au wherein younghoon and new has been friends since childhood met again at starbucks, will chanhee constantly go to starbucks to meet him as younghoon's time is already ticking to an end?",[],[],[],0,0,,,1467701047103991811,choinyulvrs,ji changmin enthusiast,157,5,783,False,79
2022-06-16 15:46:28,Starbucks has THE WORSE matcha,[],[2477908308],['xMj88'],0,0,2477908308,xMj88,71765702,rema735,re,475,1969,20015,False,18470
2022-06-16 15:46:25,"I think the CEO of Starbucks has ordered his stores to put ""Amped Up"" drugs in their cold brew coffee! Fk...feels like you're having a heart attack! ",[],[1244716235641716746],['OperHealAmerica'],0,0,1244716235641716746,OperHealAmerica,1081656731904688129,DonnaNeedham10,Donna N,4712,3310,45251,False,79849
2022-06-16 15:46:23,Starbucks calling my name,[],[],[],0,0,,,66012922,TyBeOnMoves,*Boss*,331,240,1588,False,53861
2022-06-16 15:46:05,Alex: we are gonna have to go to SA me: Starbucks anonymous?,[],[],[],0,0,,,1216182150052995073,emidominguezzzz,Emilia,59,33,1249,False,657
2022-06-16 15:45:58,someone give me fun starbucks drink to try i have a free drink,[],[],[],0,0,,,1332056216671977472,mokapotmonday,kc! 🪩🌈🌷🍣☀️🍳🍷🥞,304,514,3201,False,9042
