created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,user_id,user_screen_name,user_name,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count
2022-06-15 22:40:51+00:00,talk about taking a dip with dunkin,[],"[1732596848, 8771022]","['ann_forcino', 'dunkindonuts']",0,1,1732596848,ann_forcino,1408170588213030915,AaronYorkYT,AaronYoutubeYork,312,142,4112,False,1307
2022-06-15 22:39:42+00:00,Dunkin drive thru ,[],[2885586024],['goopcoin'],0,0,2885586024,goopcoin,1611732320,sophia_rose24,Sophia,263,170,42269,False,7197
2022-06-15 22:39:01+00:00,"Usually black, although 7/11 and Dunkin donuts is cream and sugar ...Idk why.",[],[1323056636907249664],['michaila_o'],0,2,1323056636907249664,michaila_o,1492939773216014343,sauroke_,Shawn Smith,1109,307,1498,False,1074
2022-06-15 22:38:21+00:00,"Going to visit Dunkin, I will be avoiding the lattes &amp; donuts.",[],[],[],0,1,,,1251510910390337536,_RadicalReality,ᖇᗩᗪᗪƳ⚡️⚡️,2586,2043,48237,False,173349
2022-06-15 22:37:44+00:00,literally exactly like if dunkin can give you a coffee the bank can toss you a $20 at the very least,[],[129172507],['thhoIyghst'],0,1,129172507,thhoIyghst,546439990,kittylitterkat,kat *ੈ✩‧₊˚,569,1457,136399,False,53576
2022-06-15 22:37:28+00:00,"Look, Im a big fan of these Starbucks unions, but when can we start unionizing Dunkin Donuts?",[],[],[],0,2,,,400412892,BrendanDavison,🌻Sunflower Socialist🌹🌲,2648,1234,43791,False,27234
2022-06-15 22:34:04+00:00,"Balmart. Dunkin Yo Nuts. Jiffy Pube. ,",[],[],[],0,1,,,20742504,mrdavidboberesq,Нет войне! 🇷🇺 🇺🇦 🕊,629,2376,11,False,140385
2022-06-15 22:32:08+00:00,If dunkin doughnuts get iced lemon cakes. Ill never go to starbucks again. They already have the lemonades!,[],[],[],0,0,,,51917894,DriqDaKid,🤴🏾HeMeHim 🌴🌞🌊,1198,813,32695,False,77403
2022-06-15 22:30:18+00:00,1 large coffee from Dunkin' could've saved elvis fr,[],[],[],0,1,,,1160573242467336192,oldcoochie,tina the stallion,323,193,86791,False,21337
2022-06-15 22:29:52+00:00,dunkin coffee is so bad i love it,[],[],[],0,0,,,332716492,indigo_virgo_,jack,388,399,26461,False,15918
2022-06-15 22:26:59+00:00,The mango-pineapple refresher from Dunkin is top tier ,[],[],[],0,0,,,1090129857684529153,Issac2Wavy,Scroopy Noopers,182,202,13732,False,11486
2022-06-15 22:23:42+00:00,it's basically 7 eleven mixed with dunkin donuts mixed with a grocery store,[],"[1332018985005670404, 1407895020565377028]","['SummerStorm23', 'SyPoNecroCDi']",0,2,1332018985005670404,SummerStorm23,912074862797185024,nescartridges,pipca,5163,11641,285496,False,125421
2022-06-15 22:21:59+00:00,Thats like if they closed one of the Dunkins on rt6. There are 6 Dunkins on rt6,[],[293646085],['Arton9320'],0,1,293646085,Arton9320,1229580794160656384,slooter10,Tyler VanderSloot,157,20,351,False,118
2022-06-15 22:21:48+00:00,Except nothing good comes from Dunkin Donuts.,[],[1378584273062653953],['tuachelsea'],0,2,1378584273062653953,tuachelsea,28146887,MScott34,M. Scott Richardson,1215,344,18759,False,1592
2022-06-15 22:20:39+00:00,dont ask family to get you dunkin. ,[],[],[],0,1,,,242593213,10toessslex,🖕🏾,675,1057,4547,False,66654
2022-06-15 22:19:08+00:00,Hopefully the need comes sooner than the application. And the need needs to be soon. Humanity can't wait any longer to get rid of the gluttonous rich. Our planet doesn't have that kind of time.,[],[1313667784849715200],['deeznuts_dunkin'],3,4,1313667784849715200,deeznuts_dunkin,710123595129708545,kithsander,Kithsander #GeneralStrike,1149,1167,54652,False,15238
2022-06-15 22:18:03+00:00,yesss get me dunkin tomorrow 9am,[],[460709511],['WisePrblm'],0,0,460709511,WisePrblm,242593213,10toessslex,🖕🏾,675,1057,4547,False,66654
2022-06-15 22:17:29+00:00,"just absolutely dunkin on you ,",[],[],[],0,0,,,1408763115546853376,redrappy_,Red Rappy 🏳️‍🌈,2202,64,5147,False,12112
2022-06-15 22:17:29+00:00,How long until the elites flee to their bunkers?,[],[],[],5,27,,,1313667784849715200,deeznuts_dunkin,Burnitdown🏳️‍🌈,345,262,5474,False,4630
2022-06-15 22:17:07+00:00,$50 dollar gift card for a $500 dollar weapon  At the next city budget meeting the people should recommend $25 Dunkin Donut  Gift Cards if the PD wants a budget raise,['Clowns'],[1704870318],['MiamiPD'],1,2,1704870318,MiamiPD,1198919030704410630,SGTJayHix8,🇺🇸 Jordan Hicks 🇺🇸,722,729,41913,False,25750
2022-06-15 22:15:51+00:00,That's so awesome Odie! I had a craving for Donuts today so I stopped at . I was so disappointed when I got my cruellers home. They were so stale. Absolutely inedible. I only get out of the house once every 10 days unless I have to see a doctor. Dunkin let me down.,[],"[1271719275213082630, 1448560817721561090, 8771022]","['OdieOrville', 'jonwhipple50', 'dunkindonuts']",0,2,1271719275213082630,OdieOrville,118872468,Roboskellycat,Paula,208,270,7622,False,4498
2022-06-15 22:15:51+00:00,Dunkin Donuts Coffee.,[],[3335276309],['975Middays'],0,0,3335276309,975Middays,1032753810605842432,Michael89989100,Michael A. Burns,26,7,2225,False,3158
2022-06-15 22:15:46+00:00,Dunkin donuts is hiring go get to it,[],"[2224281336, 1511048278988795911, 1394827764625248256, 1396226763336921088, 1270148939321352200, 1138458175663988738, 512700138]","['KFC_twigs', 'romansexorcism', 'USRadioUpdate', 'DEFENDSNM', 'lucaswhvre', 'PopBase', 'Madonna']",0,1,2224281336,KFC_twigs,1513744930514026504,JJwasended,𝐉𝙅,45,45,444,False,543
2022-06-15 22:15:20+00:00,"Nee Sale! Stoned Ape 1426 Price: .0977 ETH Owner: , Dunkin donuts  ,",[],[1481370149991026689],['doleucee684'],5,12,,,1528430815574691840,STACsales,STAC Sales Bot,149,109,241,False,100
2022-06-15 22:15:19+00:00,"If I worked at Dunkin Donuts, I'd put Mayonnaise on my mouth.",[],[],[],0,0,,,727039238697443329,realbryn,Bryn Anderson,3,12,0,False,316341
2022-06-15 22:15:09+00:00,Do they still have some Dunkin?,[],[123817937],['myOTPeatsPeople'],0,0,123817937,myOTPeatsPeople,1489562026032902152,gedhead,gedhead,238,175,4642,False,2954
2022-06-15 22:14:31+00:00,"Sun dried tomato spaghetti with almonds, herbs &amp; parmesan, by I think I nailed this one and it's going down with a strawberry dragon fruit refresher from ,","['spaghetti', 'Dunkin', 'Refresher']","[431499643, 920361]","['HelloFresh', 'dunkin']",0,1,,,100370177,Only1Noodle,Jose Serrano 🏳️‍🌈,1328,112,1599,False,562
2022-06-15 22:12:27+00:00,"Hello from your Knight Rider friend Mary Babiec . Thought I would check in . 6:10 p.m. . Took my walk with my boyfriend to Dunkin Donuts , for iced coffee .",[],[20014300],['DavidHasselhoff'],0,1,20014300,DavidHasselhoff,711750372424093696,MarybabiecMary,Mary Babiec,143,8,127,False,1538
2022-06-15 22:11:28+00:00,I hate when I find myself meeting at Dunkin',[],[],[],0,0,,,1195792798357839872,amil58317917,amil,0,5,3,False,132034
2022-06-15 22:10:52+00:00,bc at Dunkin the floor is wet 24/7 and Im constantly slipping ,[],"[1262204369837178880, 1516787963446939651, 1390277934511005702]","['thememequeem', 'korisvuccibelt', 'kehlanipool']",0,3,1262204369837178880,thememequeem,767038469352722433,marvlstrange,devin!,1302,1559,26483,False,13013
2022-06-15 22:09:15+00:00,"My boyfriend &amp; I , took our walk to Dunkin Donuts for iced coffee . Enjoying each other's company . Mary Babiec",[],[756659495443402752],['MeowMixology'],0,1,711750372424093696,MarybabiecMary,711750372424093696,MarybabiecMary,Mary Babiec,143,8,127,False,1538
2022-06-15 22:09:15+00:00,"mama dunkin's birthday greet to stell  ,",['SB19'],[],[],0,0,,,1307483782216253440,kentinboyfie,zyn,1355,1615,20967,False,22291
2022-06-15 22:08:14+00:00,Haven't had dunkin in 5 days ,[],[],[],0,0,,,2561393824,Honeybrown_eyes,Lisa Tavarez,496,226,12288,False,9688
2022-06-15 22:08:08+00:00,Thanks dunkin fam~ STELL UnderTheSea,"['SB19_STELL', 'SeaSTELLday', 'HappySB19StellDay', 'SB19']","[272990751, 1006064993282842624, 1006064993282842624, 1191028746444140550]","['dunkinph', 'SB19Official', 'SB19Official', 'stellajero_']",6,3,272990751,dunkinph,992571027220725765,m_is_vip,♊Marife.18🍁ᴸᴿ²⁶,297,208,48424,False,31206
2022-06-15 22:07:33+00:00,dunkins iced coffee is either a hit or miss,[],[],[],0,11,,,59391379,C333n9,Sinai,608,724,171460,False,106196
2022-06-15 22:06:16+00:00,"Wishing you a happy Dunkin birthday, Stell! From your Family! ,",['DunkinPH'],[1006064993282842624],['SB19Official'],4247,7343,,,272990751,dunkinph,Dunkin' Philippines,674,58096,5579,False,11287
2022-06-15 22:03:44+00:00,Hey green thumbs! Today we have everyone's favorite polluting company Dunkin Donuts uses about TWO MILLION cups per year on beverages! Did you know everyone has their very own carbon footprint! Stay updated on our carbon tweets by following!,[],[],[],0,0,,,1329492481248014336,carboncompanies,environmental footprints,0,147,0,False,79502
2022-06-15 22:03:43+00:00,Shouldn't u be drowning In dunkin in an hour?,[],[17854055],['Ness90'],0,0,17854055,Ness90,61151565,Aksents_DCR,Redd 8/9 #LEO,2863,1186,172100,False,200225
2022-06-15 22:01:24+00:00,I suppose that's true . But I don't think either one gets disproportionate fair or unfair treatment? I suppose? Generally if you're able to see true crime for what it is you can do the same for COD,[],[902256170],['hum_dunkin'],0,1,902256170,hum_dunkin,1049695761364082694,wormsofbarlo,thornhead,669,1655,134374,False,38461
2022-06-15 21:59:38+00:00,",thats like a thinly veiled Syrian civil war fan fiction that came out during the height of that war",[],[1049695761364082694],['wormsofbarlo'],0,2,902256170,hum_dunkin,902256170,hum_dunkin,hum dunkin,868,1224,124872,False,21197
2022-06-15 21:59:25+00:00,"I agree, but I think there's different levels to it. There's true crime that's truly crass and repugnant but then others that are fine, there are war games that are pulpy wolfenstein type shooters and then ones like the recent modern warfare,",[],[1049695761364082694],['wormsofbarlo'],0,2,1049695761364082694,wormsofbarlo,902256170,hum_dunkin,hum dunkin,868,1224,124872,False,21197
2022-06-15 21:59:12+00:00,"Damn, dunkin lady just gave me a free donut",[],[],[],0,5,,,735300073,Mahouko,WPC Mahouko,1009,1948,15373,False,85687
2022-06-15 21:58:26+00:00,"In my experience true crime doesn't run on a fascination with violence so much as with cruelty, and this idea of outsmarting/being superior to the perpetrator? Also as u said it is an industry powered by the commodification of crime. Which is a little ugly no matter what",[],[902256170],['hum_dunkin'],0,3,1049695761364082694,wormsofbarlo,1049695761364082694,wormsofbarlo,thornhead,669,1655,134374,False,38461
2022-06-15 21:57:29+00:00,Do people actually like the taste of Dunkin coffee? Hate to be a hater but ,[],[],[],0,0,,,2710877329,imnobody232323,no1,452,228,15770,False,6669
2022-06-15 21:57:28+00:00,dunkin lemonade nasty asf,[],[],[],0,0,,,2550766082,cellophanekay,Kay✨🧚🏽,2453,1250,74408,False,47222
2022-06-15 21:56:55+00:00,Another of my favourites is poor kids are just as bright as white kids then theres  you cant go in a 7/11 or Dunkin donuts unless you have a slight East Indian accent thats the United States  president folks. If he doesnt get lost in his own washroom,[],"[22466857, 21934784, 217636081, 1114233619948691456, 89469296]","['mollydevon', 'Freespirit54', 'fritchee', 'TheTexanNews', 'MayraFlores2022']",0,0,1520862404355055616,needabeachasap,1520862404355055616,needabeachasap,bigfella!,53,4,117,False,78
2022-06-15 21:55:58+00:00,I think true crime is basically fine and we should let people enjoy things. I love reading wikipedia pages about large scale industrial pollution accidents and such. We all have our poison.,[],[902256170],['hum_dunkin'],0,8,902256170,hum_dunkin,1451511293744123905,TageErlinger,Tage Erlinger,663,663,37519,False,9418
2022-06-15 21:55:36+00:00,is it dunkin,[],"[1269660551484973057, 1506860992503894018]","['madsgr_', 'kirbadubdub']",0,1,1269660551484973057,madsgr_,1270929127265185793,onthe_dylan,dylan 🍊,190,101,9589,False,2797
2022-06-15 21:55:01+00:00,"If I worked at Dunkin Donuts, I'd put Sliced Peaches on my forearm.",[],[],[],0,0,,,727039238697443329,realbryn,Bryn Anderson,3,12,0,False,316341
2022-06-15 21:54:51+00:00,"yeah I've not really looked into it true crime stuff much but I guess where it would cross over into ongoing investigations, and with insensitive people treating it like tourism or just a story is the more fucked up part",[],[857972901613580288],['dawnposts'],0,3,857972901613580288,dawnposts,902256170,hum_dunkin,hum dunkin,868,1224,124872,False,21197
2022-06-15 21:54:38+00:00,Like whole segments of true crime podcasts discussing the exact details of scarring/wounds on a victims body that's crass in a way that a video game Nazi's eyes popping out when you shoot him with a big gun isn't,[],[902256170],['hum_dunkin'],0,5,1049695761364082694,wormsofbarlo,1049695761364082694,wormsofbarlo,thornhead,669,1655,134374,False,38461
2022-06-15 21:54:36+00:00,"Answer to What did Starbucks and Dunkin' Donuts do wrong in Sweden? by Mats Andersson ,",[],[],[],0,1,,,1243163687931842560,RafaelLooez1,Rafael Lopez 🇺🇸 🇺🇦 🏳️‍🌈,1230,337,29703,False,34312
2022-06-15 21:54:13+00:00,"That ugly lady is right sadly, doesnt make me not still hate true crime",[],[902256170],['hum_dunkin'],0,2,902256170,hum_dunkin,998305939760603138,SugoiDuBois,The Funky Urbanist,1622,400,75569,False,39025
2022-06-15 21:53:19+00:00,"Like alot of kids, Munchkin ignores her many toys in search of her favorite Dunkin Donuts straw. ,",['CatsOfTwitter'],[1280478731874848769],['nathaliejacoby1'],0,1,1280478731874848769,nathaliejacoby1,42253358,antiqueK,🌊AntiqueK🌻,8193,8272,56005,False,9689
2022-06-15 21:53:14+00:00,I didn't think you could ruin this drink but dunkin did,[],[],[],0,2,,,1359386532738723842,chunkysoi,🍓,247,24,17851,False,10957
2022-06-15 21:53:14+00:00,"I suppose bc there's nothing wrong with fetishing/consuming violence on its own, whereas true crime focuses on mostly and real innocent people (especially innocent women) getting murdered. There's a cruel specificity about it",[],[902256170],['hum_dunkin'],0,5,902256170,hum_dunkin,1049695761364082694,wormsofbarlo,thornhead,669,1655,134374,False,38461
2022-06-15 21:52:41+00:00,"Also the whole ""women are into it"" part of the conversation makes no sense to me. Who gives a fuck it's not about that",[],[902256170],['hum_dunkin'],0,7,857972901613580288,dawnposts,857972901613580288,dawnposts,dawn,422,1677,8436,False,3091
2022-06-15 21:52:32+00:00,I prefer Starbies but I will accept Dunkin fuel when in a pinch,[],[2787125204],['mikeddonatelli'],0,1,2787125204,mikeddonatelli,735949044581818368,ryanvdreyer,Ryan Dreyer,216,9025,35399,False,19471
2022-06-15 21:52:09+00:00,I think most of the reason I find it repulsive is because the victims and their families are real people and not fictional and when it's done for profit it just seems extremely disrespectful. But I think there is true crime stuff out there that does try to preserve human dignity,[],[902256170],['hum_dunkin'],1,25,902256170,hum_dunkin,857972901613580288,dawnposts,dawn,422,1677,8436,False,3091
2022-06-15 21:51:52+00:00,"the only person allowed to sell me dunkin ,",[],[],[],0,5,48832749,laurthib,48832749,laurthib,laur,1319,318,72461,False,28167
2022-06-15 21:49:33+00:00,live laugh dunkin,[],[],[],2,11,,,883419376145321986,julietacutaia,julieta ☮︎,621,552,20474,False,10554
2022-06-15 21:47:49+00:00,I lowkey hate the energy boost that the Green Tea Dunkin Refresher gives me... it's very Adderall-esque... and Ion needs all that drama. I need better caffeine options.,['MuchHelpNeeded'],[],[],0,0,,,25463967,_STellARZone,Shua The Supe,1057,899,27644,False,121589
2022-06-15 21:47:37+00:00,Better than being at Dunkin Donuts with a android tablet,[],[1510748325053870084],['koi_takleef_'],0,0,1510748325053870084,koi_takleef_,19880449,Diggiti,Jay Diggiti,222,435,31826,False,19450
2022-06-15 21:47:09+00:00,Does anyone have a counter argument? I think the specific thing people find creepy is the glee woman podcasters have over commodifying these stories but then I watched a YouTube video earlier of a guy talking about gore physics and out of context he sounded like hannibal lecter,[],[],[],0,24,902256170,hum_dunkin,902256170,hum_dunkin,hum dunkin,868,1224,124872,False,21197
2022-06-15 21:46:53+00:00,"someone earlier said that women being really into true crime is only about as bad as guys being into violent war movies/video games and I will admit it did make me go ""hmm"". But then, I think I'm a dosey bastard and kind of easy to convince about things",[],[],[],0,48,,,902256170,hum_dunkin,hum dunkin,868,1224,124872,False,21197
2022-06-15 21:46:34+00:00,"Before Dunkin:  After Dunkin:   ,",[],[],[],0,3,,,347306529,LittleOne3387,Shannon Gregory,100,42,5699,False,1710
2022-06-15 21:45:08+00:00,Facts We all know you run on Dunkin,[],[735949044581818368],['ryanvdreyer'],0,4,735949044581818368,ryanvdreyer,2787125204,mikeddonatelli,Michael Donatelli,222,10258,22769,False,18954
2022-06-15 21:44:48+00:00,a single donut from Dunkin Donuts cost 2.20 euro. this is not what the fuck I imagined raising my daughter in..,[],[],[],0,1,,,1125879499223175169,just_dye2,14.,450,305,77993,False,25759
2022-06-15 21:44:07+00:00,"I lived in Ottawa, Ontario for a whole year. It's ""oat n aboat"". No ""oot"", eh! They do say ""eh"" A LOT! Btw, Tim Horton's is better than Dunkin' Donuts, eh!",[],"[837230593, 778763106289758208, 96906231]","['TheOnlyRampart1', 'JennaEllisEsq', 'thevivafrei']",0,0,837230593,TheOnlyRampart1,1525924377824468992,Salem_LaCooper,Salem S. LaCooper,16,17,1201,False,468
2022-06-15 21:42:16+00:00,"Haha Dunkin is just so inconsistent with flavor. Starbucks is always spot on, when its actually available!",[],"[4825966037, 30973]","['manderpanders35', 'Starbucks']",0,0,4825966037,manderpanders35,143906948,gmgangemi,Greg,538,289,5642,False,3815
2022-06-15 21:41:27+00:00,I love going to get coffee and drinking at Dunkin',[],[],[],0,0,,,1195792798357839872,amil58317917,amil,0,5,3,False,132034
2022-06-15 21:41:13+00:00,I see theres no longer a physical fitness requirement. Buy stocks in Dunkin Donuts yall. These mfs are on their way.,[],[2826399295],['NYPDHighway'],0,1,2826399295,NYPDHighway,1349143302780686337,Yeeeeeeeeeerrrr,Nivea Soft,4,5,4390,False,95
2022-06-15 21:40:47+00:00,I never trust someone that actively picks Starbucks over Dunkin,[],[],[],0,2,,,1455627419830919172,JReidNBA,Josh☀️🏴‍☠️(25-37),622,478,8074,False,3708
2022-06-15 21:39:45+00:00,Oh my Goodness!! That's amazing! How did you do that?!?? Now you've got Talent.  Hole in One! Dunkin' Donuts... ,[],"[1326993519651786752, 620571475]","['VVission123', 'DanScavino']",0,0,1326993519651786752,VVission123,1438642834270269442,JaneDav95570456,Jane Davis,480,198,7733,False,7156
2022-06-15 21:36:12+00:00,Dunkin Donuts are to Massachusetts what church buildings are to Utah,[],[],[],0,4,,,1378584273062653953,tuachelsea,Chelsea,698,599,14195,False,7354
2022-06-15 21:33:42+00:00,Wrenn and Six is a deciding factor in a streaming showdown brought to you by Dunkin Donuts.,[],[],[],0,2,,,1073381428526747648,magic_scenarios,magic tournament situation generator,0,3736,17,False,9439
2022-06-15 21:33:10+00:00,I love how Maria's ending is just her dunkin on Dracula in an upbeat almost shitposting tone.,[],"[1529957429823299609, 829545424033820672]","['GoldenAxeDoom', 'Dude27th']",0,2,1529957429823299609,GoldenAxeDoom,451816710,Iamsuchanerk,Jorg Pierre!,1243,925,151937,False,46228
2022-06-15 21:32:10+00:00,The man sitting next to me at park street that just chased a nip w an iced tea from dunkin is my hero. he said its 5:00 right here in this t station!,[],[],[],0,2,,,2928090596,kikijoely,kiki,174,163,11340,False,3153
2022-06-15 21:31:32+00:00,"That's cool, Harry's working at Dunkin' ,",[],[],[],0,0,,,1267662999852142597,always91t,Duda🏠,256,156,45567,False,1338
2022-06-15 21:29:57+00:00,Isnt this the radio guy who does joke TikToks? He did a similar gag about Dunkin.,[],[140665322],['historianess'],0,1,140665322,historianess,235107122,carolinepennock,Caroline Dodds Pennock,1494,12533,1931,False,69352
2022-06-15 21:29:54+00:00,"That doesn't include Dunkin, Starbucks, etc.",[],"[1087445659781816326, 59553554]","['RealNightinqs', 'Wendys']",0,0,1201530409252786178,LindyEndzone,1201530409252786178,LindyEndzone,Lindy Endzone,364,279,1408,False,2181
2022-06-15 21:27:49+00:00,"actually, its well within my rights to say that Ive been metaphorically castrated by the dunkin donuts app, ok???",[],[],[],0,6,,,1330468748,behindnmetaints,Danielle,480,476,80875,False,2490
2022-06-15 21:27:38+00:00,Idk why it's called that when they're just making their hair flat &amp; greasy...,[],[902256170],['hum_dunkin'],0,0,902256170,hum_dunkin,1094295440,chilligula,ςhιζζιgνζλ,830,585,147812,False,46881
2022-06-15 21:26:46+00:00,Un iced chai latte de dunkin donuts por favor,[],[],[],0,0,,,2495499360,lvoart,𓆙,93,90,7846,False,7923
2022-06-15 21:24:12+00:00,Bro I had a salad with eggs then a latte from Dunkin Donuts my farts about to STANKKKKKKK,[],[],[],0,1,,,110236741,BriannaBlanco__,𝘉𝘓𝘈𝘕𝘊𝘖,838,1853,4545,False,346549
2022-06-15 21:23:46+00:00,Hi eco-friendlies! The well known high-carbon company Dunkin Donuts uses about TWO MILLION cups per year on beverages! You'll never guess that carbon footprints are important! Follow for more daily environmental facts!,[],[],[],0,0,,,1329492481248014336,carboncompanies,environmental footprints,0,147,0,False,79502
2022-06-15 21:22:34+00:00,Ji Ji and I think Tim Hortons is wayy Better than Dunkin donuts.      ,[],[895031574667960320],['keenmind_'],0,1,895031574667960320,keenmind_,51209812,whoisthis_dr,Dr Who,591,30670,148418,False,129395
2022-06-15 21:21:52+00:00,"Are y'all still gonna be my friends if I get these Dunkin' Donuts Pumas? ,",[],[],[],0,13,,,1019033601642356736,Pothead_Ted,Theodore Tedrick Potterson,487,657,42893,False,14750
2022-06-15 21:20:22+00:00,"A Healthier Choice at DUNKIN' DONUTS  , LIKE  SHARE  COMMENT",['YouTubeShorts'],[],[],0,0,,,1476742116,personalfitnes3,PersonalFitness3🏋🏻‍♀️,4483,6855,59182,False,806315
2022-06-15 21:17:05+00:00,Nope. Northeast here. Mostly napkins from Dunkin in mine!,[],[1268258487718608901],['Becoming_M'],0,1,1268258487718608901,Becoming_M,1057106049361235968,DickMountain4,DickMountain,1038,912,60494,False,19115
2022-06-15 21:14:41+00:00,Dunkin black hot coffee. Starbucks cold brew and other drinks.,[],[1333049564736221184],['theficouple'],0,2,1333049564736221184,theficouple,1534689134949842945,health_wealthda,Health and Wealth Dad,87,14,45,False,82
2022-06-15 21:13:53+00:00,My dawg was dunkin niggas through the rim,[],[2395789091],['CWhite__'],0,0,2395789091,CWhite__,44363355,SHAQBLAC,Don Blizzio,4996,2758,25596,False,223530
2022-06-15 21:13:41+00:00,"You know what? Youre right, you have changed my outlook on life. All of my and the worlds problems are due to white supremacy!!! Dunkin messed up my coffee order yesterday and now I bet it was because of white supremacy. Thank You and God Bless",[],"[829896005286031362, 47285504]","['Im_half_awake', 'MarkRuffalo']",0,0,829896005286031362,Im_half_awake,1513531597265551369,Michael41433798,salty reeeeeez,9,1,1,False,34
2022-06-15 21:13:12+00:00,I was locked Dunkin Donuts bathroom LMFOAOOOO,[],[],[],0,0,,,948374027118235648,motstaehyung,Shirley ⁷,157,153,7371,False,2187
2022-06-15 21:10:45+00:00,"Basketball in Space is the REAL Final Frontier. Once we dunkin on mars we can be done, but only then!",[],[],[],0,1,,,3087798185,kingstarama,Alex King,243,63,361,False,650
2022-06-15 21:10:08+00:00,me writing stories and drinking my iced coffee from dunkin,[],[2353383793],['fabulouspris'],0,2,2353383793,fabulouspris,1251300668595462145,blase_nicole,Asia Nicole🦋,442,531,35969,False,2105
2022-06-15 21:10:05+00:00,"I'm working on my simile/metaphor improv abilities right now. Working on them like a streetwalker when.. the sailors dock at the port, and want to fuck. Get back to me",[],[1309892801950343168],['archonempire1'],0,3,1309892801950343168,archonempire1,902256170,hum_dunkin,hum dunkin,868,1224,124872,False,21197
2022-06-15 21:10:03+00:00,"america may well run on dunkin but emma runs on creek swim, bowl of weed, tomato sandwich, soak in pool, half hour of tv show, hot bath (can you tell i'm a cancer)",[],[],[],0,16,,,1616029856,EmmaSpecter,mom and pop media conglomerate,2539,6944,64575,False,16792
2022-06-15 21:10:03+00:00,Anyone want to invest in a Dunkin Donuts just so I can build one in walking distance of my house? ,[],[],[],0,4,324461017,OfficialJoshuaL,324461017,OfficialJoshuaL,Joshua Letona is Watching Stranger Things 4,581,275,1408,False,8795
2022-06-15 21:09:50+00:00,dunkin mid,[],[1439365002507472903],['autistcats'],0,1,1439365002507472903,autistcats,1508466947742216196,jihoonieult,Chepi 🍡 ᕱ⑅ᕱ,74,42,2316,False,506
2022-06-15 21:09:24+00:00,Im craving jelly donuts from Dunkin badly ,[],[],[],0,0,,,1328534875557814272,a1jspeaks,BIG AIJ💕,382,1348,427,False,14904
2022-06-15 21:08:56+00:00,america runs on dunkin is a load of garbage because every time i give dunkin a chance its the worst coffee possibly made like what is going on,[],[],[],0,1,,,2639993466,drowsygirl_,danica ☾,793,943,62532,False,31895
2022-06-15 21:08:50+00:00,Niggas saying MJ wouldnt be the same in todays league stupid. Mans was Dunkin on prime shaq.,[],[],[],0,0,,,1654551210,ap_butter,TOP GITT BUTTA,666,655,44423,False,44878
2022-06-15 21:08:32+00:00,"Let me know when you're coming, my friend, and we will also go to the Dunkin' Donuts dat de Maki Itoh likes ...",[],[2960017086],['kinky_horror'],0,0,2960017086,kinky_horror,1596608366,GeorgesCrochet,GeorgesCrochet,156,65,2798,False,4218
2022-06-15 21:08:17+00:00,"*Googles how to franchise a Dunkin Donuts* ,",[],[],[],0,1,,,324461017,OfficialJoshuaL,Joshua Letona is Watching Stranger Things 4,581,275,1408,False,8795
2022-06-15 21:07:12+00:00,oh bruh. I took it with zamadar online last summer so idk what the issue is lmaoo. Good luck with it at Lonestar!!,[],[1036783357705838592],['LexyyyyAnnnn'],0,0,1036783357705838592,LexyyyyAnnnn,1359603242267791362,shmoovin_dunkin,chocolate peanut butter overload,286,213,38477,False,1852
2022-06-15 21:06:19+00:00,No im taking it at Lonestar since SFA not offering it online..at least thats what I was told,[],[1359603242267791362],['shmoovin_dunkin'],0,1,1359603242267791362,shmoovin_dunkin,1036783357705838592,LexyyyyAnnnn,Parsley 🌿,504,524,44159,False,6663
2022-06-15 21:05:29+00:00,Dunkins has cornbread donuts,[],[],[],0,0,,,733450515401572353,kaylamoratayaa,Kayla Morataya,26,39,270,False,314
2022-06-15 21:04:00+00:00,The only gifs I can find are really gay,[],[1096914712426696709],['misharipov'],0,1,902256170,hum_dunkin,902256170,hum_dunkin,hum dunkin,868,1224,124872,False,21197
2022-06-15 21:03:48+00:00,"Someone find me the dirtiest toilet on Earth and I swear on all of the gods that by the time I'm done Dunkin Matt Walsh's head in it, the feckin thing will be spotless.",[],[14447626],['jessiegender'],0,3,1375323842,Ky_AnCom,1375323842,Ky_AnCom,KY ⒶN☭OM the Himbo Carelord ❤🖤,1986,1154,93184,False,34574
2022-06-15 21:03:03+00:00,queering Dunkin donuts in the post-truth apocalyptic futurist dystopian beehive that is modern society high on manto &amp; hannah arendt cocktails with a dash of begum akhtar gazals &amp; a side of amrita shergill plus a portion of m.f hussain taking a walk with the comrades saying azadi,[],[1084905629574156289],['angb3en'],2,15,1084905629574156289,angb3en,138678185,chiraghthakkar,Chirag Thakkar,2194,1004,8561,False,3100
2022-06-15 21:02:42+00:00,the professor of the class I mean lmao,[],[1036783357705838592],['LexyyyyAnnnn'],0,0,1359603242267791362,shmoovin_dunkin,1359603242267791362,shmoovin_dunkin,chocolate peanut butter overload,286,213,38477,False,1852
2022-06-15 21:02:34+00:00,"""we sexy ponies built this dunkin donuts in just seven minutes""",[],[],[],0,0,,,3434365216,bitchrate,~SIVA.MEM.KHA1312,255,221,22436,False,27741
